User_ID,Age,Country,ISBN,Title,Author,Main_Genres,Genres,Age_Group
98440,17, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Teens (12-17)
98686,32, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
98741,30, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
98741,30, usa,449214923,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
98741,30, usa,553478281,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,Sports,Active Outdoor Pursuits,Adult (30-59)
98741,30, usa,880299185,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
98887,49, usa,396091628,The Murder on the Links,Agatha Christie,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
98887,49, usa,553351923,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
99032,25, usa,140047484,Thus Spoke Zarathustra,F Nietzsche,Literature & Fiction,Essays,Young Adult (18-29)
99441,33, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
99955,14, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Teens (12-17)
100266,29, canada,385488181,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,Sports,Active Outdoor Pursuits,Young Adult (18-29)
100459,38, usa,156465116,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
100510,19, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
100846,39, usa,64430170,Goodnight Moon,Margaret Wise Brown,Children's Books,Animals & Pets,Adult (30-59)
100906,34, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
100906,34, usa,044100590X,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
100906,34, usa,451528557,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Adult (30-59)
100906,34, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
101209,44, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
101209,44, usa,380769530,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
101305,29, usa,553210424,Metamorphosis,Franz Kafka,Literature & Fiction,Classic Fiction,Young Adult (18-29)
101606,32, canada,6550924,Seven Years In Tibet,Heinrich Harrer,Sports,Active Outdoor Pursuits,Adult (30-59)
101681,35, italy,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
101851,29, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Young Adult (18-29)
101851,29, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
101876,38, usa,451518756,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Adult (30-59)
102532,59, spain,8401469317,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
102647,14, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Teens (12-17)
102647,14, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Teens (12-17)
102967,54, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
102967,54, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
102967,54, usa,553121448,Charlie and the Great Glass Elevator,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
102967,54, usa,553255851,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
103028,25, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
103293,24, usa,590460307,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
103618,16, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Teens (12-17)
103656,28, usa,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
104113,24, usa,1573226122,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
104399,29, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
104443,18, usa,899682839,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Young Adult (18-29)
104489,26, spain,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
104604,36, canada,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
104604,36, canada,553351702,The Book of Five Rings,Miyamoto Musashi,Sports,Combat Sports & Self-Defence,Adult (30-59)
104665,30, usa,425067645,Icebreaker,HANNAH GRACE,Sports,Winter Sports,Adult (30-59)
104665,30, usa,055321201X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
104771,17, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Teens (12-17)
105028,22, malaysia,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
105374,25, canada,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
105476,22, spain,743477103,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
105937,27, usa,425051900,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Young Adult (18-29)
105979,26, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
105979,26, usa,385488181,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,Sports,Active Outdoor Pursuits,Young Adult (18-29)
105979,26, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
105979,26, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
106086,9, usa,553150979,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,
106086,9, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,
106225,38, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
106225,38, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
106225,38, usa,590433466,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
106595,27, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Young Adult (18-29)
106988,52, usa,517578131,The Sign and the Seal: The Quest for the Lost Ark of the Covenant,Graham Hancock,"Sciences, Technology & Medicine",Astronomy,Adult (30-59)
107021,45, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
107073,23, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Young Adult (18-29)
107244,50, usa,425067645,Icebreaker,HANNAH GRACE,Sports,Winter Sports,Adult (30-59)
107301,31, united kingdom,6550924,Seven Years In Tibet,Heinrich Harrer,Sports,Active Outdoor Pursuits,Adult (30-59)
107301,31, united kingdom,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
107438,20, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
107453,18, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
107453,18, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
108155,29, usa,451183770,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Young Adult (18-29)
108155,29, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Young Adult (18-29)
108272,40, china,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
108285,22, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
108438,20, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
108508,32, spain,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
108752,31, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
108773,57, spain,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Adult (30-59)
108773,57, spain,081120068X,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
108773,57, spain,812992180,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,Travel,Travel & Holiday Guides,Adult (30-59)
108836,29, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Young Adult (18-29)
108836,29, usa,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Young Adult (18-29)
109278,24, usa,440477093,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
109503,32, malaysia,449214923,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
109605,31, usa,044100590X,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
110040,23, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
110076,52, canada,441009190,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Adult (30-59)
110214,45, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
110785,30, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
110853,34, usa,876120796,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Adult (30-59)
110887,58, usa,446679402,Driven,Vijay Lokapally,Sports,Cricket,Adult (30-59)
110912,36, usa,345376595,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
110934,46, usa,440226198,The Gift of Fear,Gavin de Becker,Society & Social Sciences,Social Welfare & Social Services,Adult (30-59)
110973,43, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
110973,43, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
110973,43, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
110973,43, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
111019,21, usa,425054713,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
111947,30, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
112026,17, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Teens (12-17)
112026,17, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Teens (12-17)
112026,17, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Teens (12-17)
112093,35, usa,812504577,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
112584,29, canada,3895082090,Walden,Henry David Thoreau,Literature & Fiction,Essays,Young Adult (18-29)
112881,18, canada,553150979,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
112881,18, canada,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
112881,18, canada,812505018,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
112931,34, usa,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
112953,31, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
113203,23, canada,156465116,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
113859,24, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
113904,31, usa,151787336,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
114306,43, canada,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
114368,33, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
114414,27, usa,451519582,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
114444,34, usa,395051029,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
114446,26, united kingdom,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
114544,35, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
114700,28, usa,876120796,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Young Adult (18-29)
114868,31, canada,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
114868,31, canada,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
114893,32, united kingdom,752858807,Ronnie: The Autobiography of Ronnie O'Sullivan,Ronnie O'Sullivan,Sports,"Pool, Billiards & Snooker",Adult (30-59)
114988,37, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Adult (30-59)
115003,43, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
115120,29, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
115392,30, sweden,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
115435,30, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Adult (30-59)
115435,30, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
115552,30, canada,385488181,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,Sports,Active Outdoor Pursuits,Adult (30-59)
115572,23, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
116063,30, usa,553263153,Bobby Fischer Teaches Chess,Bobby Fischer,"Crafts, Home & Lifestyle",Games & Quizzes,Adult (30-59)
116122,31, usa,66620732,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,"Computing, Internet & Digital Media",Network Administration,Adult (30-59)
116301,30, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
116599,29, iran,64430170,Goodnight Moon,Margaret Wise Brown,Children's Books,Animals & Pets,Young Adult (18-29)
116599,29, iran,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Young Adult (18-29)
116674,36, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
116676,47, canada,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
116676,47, canada,517884410,Relativity: The Special and the General Theory,Albert Einstein,Science & Mathematics,Mathematics,Adult (30-59)
116931,24, usa,425054713,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
116931,24, usa,553255851,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
117539,30, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
117539,30, usa,452009138,Mahabharata,B.R. BHAGWAT,Comics & Mangas,Comics,Adult (30-59)
118333,18, south africa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
119030,18, philippines,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
119219,27, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
119654,27, canada,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Young Adult (18-29)
119725,24, united kingdom,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
